title,avg_rating,count_rating,w_score,release_date
Picture Mommy Dead,3.0,1,3.131702143667002,1966-11-02
Standoff,3.0,1,3.131702143667002,1998-01-11
Top Gear The Worst Car In the History of the World,3.0,1,3.131702143667002,2012-11-19
Brave Revolutionary,3.0,1,3.131702143667002,1994-07-22
C mon Man,3.0,1,3.131702143667002,2012-06-26
To Die By Your Side,3.0,1,3.131702143667002,2011-05-14
8 First Dates,3.0,1,3.131702143667002,2012-03-08
Berberian Sound Studio,3.0,1,3.131702143667002,2012-08-30
The Delicious Little Devil,3.0,1,3.131702143667002,1919-05-01
American Hustle,3.0,1,3.131702143667002,2013-12-12
A Bride for Christmas,3.0,1,3.131702143667002,2012-12-01
And Now My Love,3.0,1,3.131702143667002,1974-05-15
Last Man Standing,3.0,1,3.131702143667002,2011-06-07
Landscape Suicide,3.0,1,3.131702143667002,1987-08-01
A Late Quartet,3.0,1,3.131702143667002,2012-11-02
Wrong Cops,3.0,1,3.131702143667002,2013-12-18
Tsirk Sgorel i Klouny Razbezhalis,3.125,20,3.131701477513643,1998-03-23
Gunshy,3.1,5,3.131694481447193,1998-03-06
Taste the Waste,3.1,5,3.131694481447193,2011-09-08
Some Girl s,3.1,5,3.131694481447193,2013-06-28
Bag of Bones,3.1,5,3.131694481447193,2011-12-10
Reilly Ace of Spies,3.1,5,3.131694481447193,1983-09-05
Run If You Can,3.1,5,3.131694481447193,2010-07-28
The Scar,3.1,5,3.131694481447193,2013-03-03
Hours,3.1,5,3.131694481447193,2013-11-29
So Evil So Young,3.1,5,3.131694481447193,1963-01-01
Phantom of the Megaplex,3.1,5,3.131694481447193,2000-11-10
Calendar Girls,3.127906976744186,43,3.1316932401287714,2003-09-02
Cyberbully,3.111111111111111,9,3.1316868367270296,2011-07-16
Barbarella,3.125,28,3.1316862546673403,1968-10-10
Devil s Bible,3.1153846153846154,13,3.131679209446629,2008-12-14
Wrong,3.1153846153846154,13,3.131679209446629,2012-09-05
McQ,3.125,32,3.1316786691495375,1974-01-04
Rembetiko,3.1176470588235294,17,3.131671599546382,1983-01-01
Albino Alligator,3.125,36,3.131671100823684,1996-09-09
Hotarubi no Mori e,3.0,2,3.1316644692738254,2011-09-17
Hedd Wyn,3.0,2,3.1316644692738254,1992-01-01
Taxandria,3.0,2,3.1316644692738254,1994-01-01
Dirigible,3.0,2,3.1316644692738254,1931-04-04
The Cartoonist Jeff Smith BONE and the Changing Face of Comics,3.0,2,3.1316644692738254,2009-05-22
George of the Jungle 2,3.0,2,3.1316644692738254,2003-08-18
Successive Slidings of Pleasure,3.0,2,3.1316644692738254,1974-03-07
The Samaritan,3.0,2,3.1316644692738254,2012-03-02
Eskil Trinidad,3.0,2,3.1316644692738254,2013-03-29
The Sessions,3.0,2,3.1316644692738254,2012-05-02
Get Well Soon,3.0,2,3.1316644692738254,2001-12-20
Romántico,3.0,2,3.1316644692738254,2005-01-01
Kokoko,3.0,2,3.1316644692738254,2012-06-14
Snow White A Deadly Summer,3.0,2,3.1316644692738254,2012-03-16
Where Are My Children,3.0,2,3.1316644692738254,1916-04-16
What About Dick,3.0,2,3.1316644692738254,2012-11-13
Abiogenesis,3.0,2,3.1316644692738254,2011-09-29
Flesh and Blood,3.0,2,3.1316644692738254,1922-08-22
Federal Hill,3.0,2,3.1316644692738254,1995-02-24
The Collection,3.0,2,3.1316644692738254,2012-09-21
Chori Chori Chupke Chupke,3.0,2,3.1316644692738254,2001-03-09
Company of Heroes,3.0,2,3.1316644692738254,2013-02-25
Chained,3.0,2,3.1316644692738254,2012-10-02
Jacob,3.0,2,3.1316644692738254,2011-09-30
Cattle Annie and Little Britches,3.0,2,3.1316644692738254,1981-04-24
PT 109,3.0,2,3.1316644692738254,1963-06-19
Patience After Sebald,3.0,2,3.1316644692738254,2012-01-27
Pawn,3.0,2,3.1316644692738254,2013-04-23
In Fear,3.0,2,3.1316644692738254,2013-04-03
The Marshal of Finland,3.0,2,3.1316644692738254,2012-09-28
Tony 10,3.0,2,3.1316644692738254,2012-02-14
A Better Place,3.0,2,3.1316644692738254,1997-09-01
The Hunger Games Catching Fire,3.0,2,3.1316644692738254,2013-11-15
St Giuseppe Moscati Doctor to the Poor,3.0,2,3.1316644692738254,2007-09-26
Och Karol 2,3.0,2,3.1316644692738254,2011-01-21
Happy New York,3.0,2,3.1316644692738254,1997-09-27
Orange Love,3.0,2,3.1316644692738254,2007-05-19
The Private Affairs of Bel Ami,3.0,2,3.1316644692738254,1947-04-25
Tora san Our Lovable Tramp,3.0,2,3.1316644692738254,1969-08-27
The Bay,3.0,2,3.1316644692738254,2012-09-13
White Reindeer,3.0,2,3.1316644692738254,2013-12-06
Love Ghost,3.0,2,3.1316644692738254,2001-03-24
7 Days in Havana,3.0,2,3.1316644692738254,2012-04-05
Lost and Found,3.0,2,3.1316644692738254,1979-07-13
Applause,3.0,2,3.1316644692738254,1930-01-04
Vampire Dog,3.0,2,3.1316644692738254,2012-09-25
Let There Be Light,3.0,2,3.1316644692738254,1946-12-16
45365,3.0,2,3.1316644692738254,2010-06-18
Santa Fe,3.0,2,3.1316644692738254,1951-04-01
Lightning in a Bottle,3.0,2,3.1316644692738254,2004-02-12
Finnish Blood Swedish Heart,3.0833333333333335,6,3.1316568523022568,2012-09-23
Feds,3.0833333333333335,6,3.1316568523022568,1988-10-28
Puppet Master vs Demonic Toys,3.0833333333333335,6,3.1316568523022568,2004-12-18
Les Biches,3.12,25,3.1316564316492665,1968-03-22
La León,3.125,44,3.1316560155145683,2007-07-11
Howards End,3.1206896551724137,29,3.131648873534529,1992-03-13
Gone But Not Forgotten,3.1285714285714286,105,3.1316473968232295,2003-10-09
An American Werewolf in London,3.107142857142857,14,3.131641670473641,1981-08-21
Pieces,3.107142857142857,14,3.131641670473641,1982-08-23
Off and Running,3.107142857142857,14,3.131641670473641,2009-04-22
Suez,3.107142857142857,14,3.131641670473641,1938-10-28
Angels Brigade,3.1295180722891565,166,3.131639065437302,1979-01-01
If I Were You,3.111111111111111,18,3.1316341054978754,2013-03-15
Variety,3.125,56,3.1316335150395624,1925-11-16
Salomé,3.0,3,3.1316268164285743,1972-02-19
Sanitarium,3.0,3,3.1316268164285743,2013-03-01
The Mosquito Net,3.0,3,3.1316268164285743,2010-11-04
Perry Mason The Case of the Skin Deep Scandal,3.0,3,3.1316268164285743,1993-02-19
Baby Face,3.0,3,3.1316268164285743,1933-07-12
The Asthenic Syndrome,3.0,3,3.1316268164285743,1990-08-01
Home of the Brave,3.0,3,3.1316268164285743,1986-04-27
Who Saw Him Die,3.0,3,3.1316268164285743,1968-03-18
Fear Strikes Out,3.0,3,3.1316268164285743,1957-03-20
Seeing Red Stories of American Communists,3.0,3,3.1316268164285743,1983-10-04
Bedfellows,3.0,3,3.1316268164285743,2008-08-11
Dear Heart,3.0,3,3.1316268164285743,1964-12-02
Warlock III The End of Innocence,3.0,3,3.1316268164285743,1999-10-12
A Day in the Death of Joe Egg,3.0,3,3.1316268164285743,1972-01-01
Jungle,3.0,3,3.1316268164285743,2000-07-14
ivans xtc,3.0,3,3.1316268164285743,2000-09-12
Without Memory,3.0,3,3.1316268164285743,1996-12-28
If Footmen Tire You What Will Horses Do,3.0,3,3.1316268164285743,1971-01-01
The Object of Beauty,3.0,3,3.1316268164285743,1991-04-12
The Prizefighter and the Lady,3.0,3,3.1316268164285743,1933-11-10
Adventures of Kitty O Day,3.0,3,3.1316268164285743,1945-01-19
Island of Love,3.0,3,3.1316268164285743,1963-06-12
Doctor in the House,3.0,3,3.1316268164285743,1954-03-23
Brand Upon the Brain A Remembrance in 12 Chapters,3.0,3,3.1316268164285743,2007-05-09
Mascara,3.0,3,3.1316268164285743,1999-05-07
14 Going on 30,3.0,3,3.1316268164285743,1988-03-06
Louie Bluie,3.0,3,3.1316268164285743,1985-01-01
The Rashevski Tango,3.0,3,3.1316268164285743,2003-09-03
Saving Lincoln,3.0,3,3.1316268164285743,2013-02-15
Ghost World,3.1219512195121952,41,3.1316263018239896,2001-07-20
The Girl from Monday,3.0714285714285716,7,3.1316192446547757,2005-01-01
Pets,3.0714285714285716,7,3.1316192446547757,1974-02-01
Graffiti Bridge,3.0714285714285716,7,3.1316192446547757,1990-11-02
Divorcing Jack,3.0714285714285716,7,3.1316192446547757,1998-10-01
The Tuskegee Airmen,3.1222222222222222,45,3.1316188119383517,1995-08-25
Lost in Siberia,3.090909090909091,11,3.131611690164186,2012-05-10
Mirrors 2,3.090909090909091,11,3.131611690164186,2010-10-18
Codependent Lesbian Space Alien Seeks Same,3.090909090909091,11,3.131611690164186,2012-01-06
Bank Holiday,3.1166666666666667,30,3.1316115136180938,1938-01-27
The Lost Medallion The Adventures of Billy Stone,3.1176470588235294,34,3.131604017145938,2013-03-01
I Could Go on Singing,3.1052631578947367,19,3.13159663279647,1963-03-07
Not Suitable For Children,3.1052631578947367,19,3.13159663279647,2012-07-12
City of Men,3.1184210526315788,38,3.131596537654295,2007-08-31
Mansome,3.1184210526315788,38,3.131596537654295,2012-05-18
Don t Hug Me I m Scared,3.1184210526315788,38,3.131596537654295,2011-07-25
Queen Sized,3.0,4,3.1315891851127677,2008-10-06
Marathon Boy,3.0,4,3.1315891851127677,2010-01-01
Trojan Eddie,3.0,4,3.1315891851127677,1996-09-09
O Bi O Ba The End of Civilization,3.0,4,3.1315891851127677,1985-06-28
12 Wishes of Christmas,3.0,4,3.1315891851127677,2011-11-27
Jim Gaffigan Beyond the Pale,3.0,4,3.1315891851127677,2006-02-07
Absentia,3.0,4,3.1315891851127677,2011-03-03
Unbreakable The Western States 100,3.0,4,3.1315891851127677,2012-11-22
Hank and Asha,3.0,4,3.1315891851127677,2014-04-11
Eva,3.0,4,3.1315891851127677,1962-10-03
Tale of a Forest,3.0,4,3.1315891851127677,2012-12-28
A C O D,3.0,4,3.1315891851127677,2013-10-03
The Brother from Another Planet,3.0,4,3.1315891851127677,1984-09-07
Cheap Thrills,3.0,4,3.1315891851127677,2013-03-08
The Last Angry Man,3.0,4,3.1315891851127677,1959-10-22
The Policeman of the 16th Precinct,3.108695652173913,23,3.131589129801933,2008-11-27
Sweeney Todd The Demon Barber of Fleet Street,3.108695652173913,23,3.131589129801933,1936-03-01
They Won t Forget,3.0625,8,3.1315816584863323,1937-10-09
Hallelujah,3.0625,8,3.1315816584863323,1929-08-20
Bob le Flambeur,3.0625,8,3.1315816584863323,1956-08-24
Assassination,3.0625,8,3.1315816584863323,1964-10-30
Conquest,3.0625,8,3.1315816584863323,1983-06-02
The Master and Margaret,3.0625,8,3.1315816584863323,1972-07-15
They Made Me a Criminal,3.119565217391304,46,3.1315816293822927,1939-01-28
Chelsea Girls,3.1310211946050095,1038,3.131575235378313,1966-09-15
The Strange Saga of Hiroshi the Freeloading Sex Machine,3.0833333333333335,12,3.1315741490351527,2005-10-07
Kisna The Warrior Poet,3.0833333333333335,12,3.1315741490351527,2005-01-21
Terror Train,3.09375,16,3.1315666567005067,1980-10-03
Last Night At The Alamo,3.09375,16,3.1315666567005067,1984-07-01
The Seventh Cross,3.09375,16,3.1315666567005067,1944-07-24
The Flowers of War,3.1,20,3.1315591814239396,2011-12-15
The Unvanquished,3.1,20,3.1315591814239396,1964-09-25
The Towrope,2.5,1,3.1315590739634427,2012-05-19
McCullin,2.5,1,3.1315590739634427,2012-04-26
I Am Sartana Trade Your Guns for a Coffin,2.5,1,3.1315590739634427,1970-08-07
The Case of the Stuttering Bishop,2.5,1,3.1315590739634427,1937-06-08
Family Law,2.5,1,3.1315590739634427,2006-03-23
The Hunters of the Golden Cobra,2.5,1,3.1315590739634427,1982-08-11
The Hunting of the President,2.5,1,3.1315590739634427,2004-06-20
The Inside of the White Slave Traffic,2.5,1,3.1315590739634427,1913-01-01
Liverpool,2.5,1,3.1315590739634427,2008-10-30
The Inevitable Defeat of Mister Pete,2.5,1,3.1315590739634427,2013-10-11
Eveready Harton in Buried Treasure,2.5,1,3.1315590739634427,1929-04-29
Taqwacore The Birth of Punk Islam,2.5,1,3.1315590739634427,2009-11-03
I Will Buy You,2.5,1,3.1315590739634427,1956-11-21
The Hunt for the Unicorn Killer,2.5,1,3.1315590739634427,1999-05-09
Rânia,2.5,1,3.1315590739634427,2012-01-29
I Like to Hurt People,2.5,1,3.1315590739634427,1985-06-01
Red Bear,2.5,1,3.1315590739634427,2002-05-23
Wild Women,2.5,1,3.1315590739634427,1970-10-20
Ruudi,2.5,1,3.1315590739634427,2006-02-24
The Son of the Sheik,2.5,1,3.1315590739634427,1926-09-05
Bad Kids Go To Hell,2.5,1,3.1315590739634427,2012-12-07
Bad Hair Friday,2.5,1,3.1315590739634427,2012-02-15
NY77 The Coolest Year in Hell,2.5,1,3.1315590739634427,2007-07-09
The Mark,2.5,1,3.1315590739634427,1961-06-07
Jane Got a Gun,2.5,1,3.1315590739634427,2016-01-01
Scarlett,2.5,1,3.1315590739634427,1994-11-13
Curry and Pepper,2.5,1,3.1315590739634427,1990-05-23
Lichtspiel opus I,2.5,1,3.1315590739634427,1921-04-26
Black House,2.5,1,3.1315590739634427,2007-06-21
Sweet Evil,2.5,1,3.1315590739634427,2010-05-12
Tokyo Chorus,2.5,1,3.1315590739634427,1931-08-15
He Who Gets Slapped,2.5,1,3.1315590739634427,1924-12-22
Children of Nature,2.5,1,3.1315590739634427,1991-08-01
The Stars Will Tell Inspector Palmu,2.5,1,3.1315590739634427,1962-04-21
Buddy Boy,2.5,1,3.1315590739634427,1999-09-05
Something to Shout About,2.5,1,3.1315590739634427,1943-02-25
At Sea,2.5,1,3.1315590739634427,2007-09-07
Barnum,2.5,1,3.1315590739634427,1986-01-01
Kiss and Tell,2.5,1,3.1315590739634427,1996-11-09
Harry Dean Stanton Partly Fiction,2.5,1,3.1315590739634427,2012-09-05
Chasing Rainbows,2.5,1,3.1315590739634427,1930-02-22
Hunted,2.5,1,3.1315590739634427,1952-03-17
Five,2.5,1,3.1315590739634427,2003-12-01
The Childhood of Maxim Gorky,2.5,1,3.1315590739634427,1938-09-27
Falling Cat,2.5,1,3.1315590739634427,1894-01-01
Rooftops,2.5,1,3.1315590739634427,1989-03-17
Jupiter s Darling,2.5,1,3.1315590739634427,1955-02-18
Catacombs,2.5,1,3.1315590739634427,1988-05-14
The Ox,2.5,1,3.1315590739634427,1991-11-22
Murder 3,2.5,1,3.1315590739634427,2013-02-14
Four Gunmen of the Holy Trinity,2.5,1,3.1315590739634427,1971-05-29
Kiss,2.5,1,3.1315590739634427,1963-12-31
You Are God,2.5,1,3.1315590739634427,2012-05-07
Seven Dead in the Cat s Eye,2.5,1,3.1315590739634427,1973-04-12
Desolation Canyon,2.5,1,3.1315590739634427,2006-01-06
Irene,2.5,1,3.1315590739634427,1940-04-23
Tada s Do It All House,2.5,1,3.1315590739634427,2011-04-22
Sextette,2.5,1,3.1315590739634427,1978-03-03
Between Heaven and Hell,2.5,1,3.1315590739634427,1956-10-11
Samurai Vendetta,2.5,1,3.1315590739634427,1959-11-22
Rocket Singh Salesman of the Year,2.5,1,3.1315590739634427,2009-12-11
Blind Justice,2.5,1,3.1315590739634427,1916-09-24
Q,2.5,1,3.1315590739634427,1982-10-29
Keith Lemon The Film,2.5,1,3.1315590739634427,2012-08-24
Pine Flat,2.5,1,3.1315590739634427,2006-01-01
Bloody Bloody Bible Camp,2.5,1,3.1315590739634427,2012-05-25
Life Is No Piece of Cake,2.5,1,3.1315590739634427,2012-11-21
Breaking Point,2.5,1,3.1315590739634427,1975-10-12
La Rabbia Di Pasolini,2.5,1,3.1315590739634427,2008-09-05
Surviving Desire,2.5,1,3.1315590739634427,1992-01-22
Spanish Judges,2.5,1,3.1315590739634427,2000-10-16
True Friends,2.5,1,3.1315590739634427,1954-04-20
One Direction This Is Us,2.5,1,3.1315590739634427,2013-08-28
A Boy and His Dog,3.1260504201680672,119,3.131552439018888,1975-11-20
Behind That Curtain,3.1041666666666665,24,3.131551723147262,1929-06-28
Nobody Knows Anything,3.0,5,3.1315515753079453,2003-10-01
Luv,3.0,5,3.1315515753079453,1967-07-26
Night Call Nurses,3.0,5,3.1315515753079453,1972-06-01
Three Came Home,3.0,5,3.1315515753079453,1950-02-20
Escape Fire The Fight to Rescue American Healthcare,3.0,5,3.1315515753079453,2012-10-05
Attack of the Crab Monsters,3.0,5,3.1315515753079453,1957-02-10
The Walking Stick,3.0,5,3.1315515753079453,1970-06-05
Elliot Loves,3.0,5,3.1315515753079453,2012-05-04
Heartbreakers,3.0,5,3.1315515753079453,1984-09-28
Land of Silence and Darkness,3.1305343511450383,655,3.131549520749961,1971-10-08
Vanishing on 7th Street,3.117021276595745,47,3.1315444678285806,2010-09-11
Wild Reeds,3.0555555555555554,9,3.131544093778531,1994-05-05
Visit to a Small Planet,3.0555555555555554,9,3.131544093778531,1960-01-01
Harlem Rides the Range,3.0555555555555554,9,3.131544093778531,1939-02-01
God is the Bigger Elvis,3.0555555555555554,9,3.131544093778531,2012-04-01
Knight Without Armour,3.076923076923077,13,3.131536629316596,1937-07-23
Penelope,3.076923076923077,13,3.131536629316596,2006-03-01
D C Cab,3.088235294117647,17,3.1315291818638027,1983-12-16
Kart Racer,3.088235294117647,17,3.1315291818638027,2003-05-16
Project Shadowchaser,3.0952380952380953,21,3.13152175136208,1992-07-02
No Down Payment,2.75,2,3.1315214404964355,1957-10-30
Only Lovers Left Alive,2.75,2,3.1315214404964355,2013-12-12
Blindfold,2.75,2,3.1315214404964355,1965-12-22
If Winter Comes,2.75,2,3.1315214404964355,1947-12-31
Halleluja for Django,2.75,2,3.1315214404964355,1967-10-28
The Angrez,2.75,2,3.1315214404964355,2006-06-02
Song of Freedom,2.75,2,3.1315214404964355,1936-08-16
Hindle Wakes,2.75,2,3.1315214404964355,1927-09-12
Hidden Agenda,2.75,2,3.1315214404964355,2001-05-12
Quarterback Princess,2.75,2,3.1315214404964355,1983-12-03
A Loving Father,2.75,2,3.1315214404964355,2002-11-13
Coincidence,2.75,2,3.1315214404964355,1969-10-04
Punk in London,2.75,2,3.1315214404964355,1977-12-02
The Farm Angola USA,2.75,2,3.1315214404964355,1998-01-17
After Porn Ends,2.75,2,3.1315214404964355,2012-05-21
The Comeback,2.75,2,3.1315214404964355,1978-06-16
Grandmaster,2.75,2,3.1315214404964355,2012-05-03
A Great Day in Harlem,2.75,2,3.1315214404964355,1994-09-27
Fultah Fisher s Boarding House,2.75,2,3.1315214404964355,1922-04-01
Crawlspace,2.75,2,3.1315214404964355,2012-05-01
Hello How Are You,2.75,2,3.1315214404964355,2010-05-28
Calling Dr Kildare,2.75,2,3.1315214404964355,1939-04-28
The Gamers,2.75,2,3.1315214404964355,2002-11-03
Who Was That Lady,2.75,2,3.1315214404964355,1960-04-15
Gambling Lady,2.75,2,3.1315214404964355,1934-03-31
Some Kind of a Nut,2.75,2,3.1315214404964355,1969-09-14
Muscle Shoals,2.75,2,3.1315214404964355,2013-09-27
The Girl from Missouri,2.75,2,3.1315214404964355,1934-08-03
Black White Gray A Portrait of Sam Wagstaff and Robert Mapplethorpe,2.75,2,3.1315214404964355,2007-05-01
The Immigrant,2.75,2,3.1315214404964355,2013-07-03
A Little Bit Zombie,2.75,2,3.1315214404964355,2012-02-03
Billa II,2.75,2,3.1315214404964355,2012-07-13
Holy Motors,2.75,2,3.1315214404964355,2012-07-02
The Story of Dr Wassell,2.75,2,3.1315214404964355,1944-07-04
The North Star,2.75,2,3.1315214404964355,1943-11-04
The Eleventh Year,2.75,2,3.1315214404964355,1928-05-14
Our Gang,2.75,2,3.1315214404964355,1922-11-04
A Matter of Dignity,2.75,2,3.1315214404964355,1958-04-30
Jimmy P,2.75,2,3.1315214404964355,2013-09-11
Larry Crowne,2.75,2,3.1315214404964355,2011-06-30
Private Eyes,2.75,2,3.1315214404964355,1953-12-06
Montana,2.75,2,3.1315214404964355,1950-01-28
A Madea Christmas,2.75,2,3.1315214404964355,2013-12-13
Dead Before Dawn 3D,2.75,2,3.1315214404964355,2012-10-10
Story of Night,2.75,2,3.1315214404964355,1979-11-30
Key of Life,2.75,2,3.1315214404964355,2012-09-16
Paranormal Activity 3,2.75,2,3.1315214404964355,2011-10-19
The Ascent of Money,3.1,25,3.1315143377536203,2009-01-01
Hounded,3.1,25,3.1315143377536203,2006-08-06
Say One for Me,3.0,6,3.131513986995668,1959-06-19
The Wrath of Cain,3.0,6,3.131513986995668,2010-11-16
Four Men and a Prayer,3.0,6,3.131513986995668,1938-04-29
Apache Rifles,3.0,6,3.131513986995668,1964-11-26
Radio Day,3.0,6,3.131513986995668,2008-03-08
See Here Private Hargrove,3.0,6,3.131513986995668,1944-03-18
Black Cadillac,3.0,6,3.131513986995668,2003-01-01
Black Rock,3.0,6,3.131513986995668,2012-01-21
I Married a Witch,3.0,6,3.131513986995668,1942-10-30
Joshua Tree,3.0,6,3.131513986995668,1993-08-04
Drillbit Taylor,3.0,6,3.131513986995668,2008-03-20
The Story of Three Loves,3.0,6,3.131513986995668,1953-03-26
Hoodoo Ann,3.0,6,3.131513986995668,1916-03-26
Chasing Mavericks,3.1145833333333335,48,3.131507327259427,2012-10-25
